id,last_modified,lon,lat,name,description,poi_type
537,12/10/2023,10.4451162,44.5233815,Sp79,Strada secondaria che sale da Leguigno e che porta verso la zona collinare. attraversando tratti di bosco.<br>Proseguendo fino a Trinità si incontra Via di Vedriano. la zona dei murales.<br>                                                Nembo.K,roads-to-drive
538,12/10/2023,10.4140549,44.518846,Via di Vedriano,E' la via che porta al paese dei murales di Vedriano.<br>Secondaria. verde. piacevole.<br>                                                 Nembo.K,roads-to-drive
539,12/10/2023,10.4425722,44.5339736,Pianzo,Bel taglio nel verde pedemontano.<br>Si passa sotto la Pieve della Madonna dell'Assunta di Pianzo che vale anche una sosta veloce e si ricollega alla Sp54.<br>                                       Nembo.K,roads-to-drive
540,12/10/2023,10.7855024,44.4904934,Sp 20 di San Pellegrinetto,Da Sassomorello a Sassuolo. validissima alternativa alla più trafficata e vicina Sp3. offre degli spunti panoramici notevoli sulla zona pedemontana sopra Sassuolo.. tra calanchi e creste.<br>                                                       Nembo.K,roads-to-drive
541,12/10/2023,11.7022798,45.3187317,Passo del Roccolo,Dalla Sp43 al Passo Roverello.<br>Molto molto bella.<br>                                                    Nembo.K,roads-to-drive
542,12/10/2023,11.4645397,45.2313965,Via Circonvallazione di Montagnana,La strada di per sè non avrebbe niente di particolare. se non che costeggia la lunga e ben tenuta cinta muraria di Montagnana: uno spettacolo.<br>                                                            Nembo.K,roads-to-drive
543,12/10/2023,12.7833294,46.4308887,Sp73 Ampezzo-Lago di Sauris,Bellissima strada tutta curve che sale da Ampezzo al Lago di Sauris.<br>Nell'ultima parte si attraversano gallerie con le pareti di roccia viva.<br>                          Nembo.K,roads-to-drive
544,12/10/2023,15.502448,41.044317,Sp51-Sp6 di Lacedonia,Pale eoliche a perdita d'occhio che creano un paesaggio suggestivo. specie all'alba ed al tramonto.<br>                                             Nembo.K,roads-to-drive
545,12/10/2023,15.9460234,40.8095934,Sp6 Appula di Acerenza,Un nastro di asfalto che vi porta a spasso tra gli scorci sul  Vulture. <br>Splendida al tramonto                                                         NemboK,roads-to-drive
546,12/10/2023,15.547776,40.978152,Sp 155 Monteverde-Ofanto,Dal Castello di Monteverde. si scende verso l'Ofanto.<br>Bella strada godibile con bellissimi panorami.<br>                                                                  Nembo.K,roads-to-drive
547,12/10/2023,15.6040887,40.9725474,Sp ex SS 401 Melfi-Monticchio,Bella strada che sinuosamente scende verso l'Ofanto.<br>Fate attenzione perchè è transitata da autoarticolati che trasportano l'acqua dello stabilimento di acque minerali della zona.<br>                                                             Nembo.K,roads-to-drive
548,12/10/2023,16.254685,40.7498269,La Curva di Mattia (Sp ex Ss 96 da Irsina a Basentello),"Ho deciso di chiamarla così. in riconoscimento a Mattia del gruppo Facebook ""Quelli della Motomappa"" che ha riconosciuto la strada da uno screenshot che ho pubblicato sul gruppo.<br>Bellissima strada che ti fa godere due volte: uno per le curve e due per la vista.<br>Consiglio per questo di farla a scendere da Irsina.<br>                                  Nembo.K",roads-to-drive
549,12/10/2023,15.1176365,40.933815,Sp 428 ,E' la strada che passa per Torella dei Lombardi (paese natale di Sergio Leone). con le sue curve ci porta su è giù con l'immagine del suo Castello negli occhi.<br>                                                           Nembo.K,roads-to-drive
550,12/10/2023,14.6359226,37.9383546,SS 289 dei Nebrodi,Strada bellissima che attraversa il parco dei Nebrodi in un misto di bosco e di zona aperta con paesaggi davvero unici.<br>Se la fate da nord a sud. dal momento che svalicherete e scenderete verso Cesarò. nei vostri occhi non ci sarà che lui: Sua Maestà l'Etna.<br>                                                                Nembo.K,roads-to-drive
551,12/10/2023,17.3360952,40.8295667,Le Giritoie,Strada panoramica mozzafiato che gode di 8 tornanti affacciati sulla sottostante città di Fasano e sulla costa.            Marks16,roads-to-drive
552,12/10/2023,10.693185,44.5773054,Monte delle Tre Croci,Breve. ma intensa questa serie di curve vi farà divertire. sia a scendere che a salire.<br>Panorama stupendo.<br>In cima alla vetta. se avete fame e non disdegnate pochi metri di strada bianca. c'è un ottimo ristorante.<br>                                                  Nembo.K,roads-to-drive
553,12/10/2023,10.4601269,44.4726416,Sp79 Fariolo-Trinità,La strada è un taglio davvero davvero godibile: belle curve e poco trafficata.<br>Ma la cosa davvero unica è il tratto tra l'incrocio di Pietre Bianche e Soraggio. dove la vista che si ha sulla Pietra di Bismantova è spettacolare,roads-to-drive
554,12/10/2023,13.412962,43.007277,SP239 Servigliano-Amandola,"Ottimo percorso in buone condizioni di asfalto e poco trafficato tra Servigliano (paese natale della ""Pantera Rosa"" Guido Paci) e Amandola. Strade larghe e tortuose. adatte a qualsiasi tipologia di moto stradale. Il tratto finale che si avvicina ad Amandola è stato riasfaltato da poco ed è incredibilmente divertente grazie ai suoi lunghi cambi di direzione.                     LoSco",roads-to-drive
555,12/10/2023,10.983368,45.811446,Via madrera sp 22,La strada si può percorrere da chizzola fino a brentonico .o a senso inverso.   Matteo,roads-to-drive
556,12/10/2023,11.6888703,45.366767,La tripletta dello Zambo,A voi questo nome non dice niente. ma a noi sì.<br>Mentre facevamo su è giù ripetutamente su strade che a volte si attorcigliano su loro stesse. all'incontro di questa tripletta di tornanti.  ci è venuto in mente lui. lo Zambo. e ci siamo chiesti: chissà cosa direbbe di tutto questo turbinare?<br>E voi?<br>                                               Nembo.K & Michela,roads-to-drive
557,12/10/2023,11.6934237,45.3547973,La Via Euganea,E' la via di accesso per chi viene da Padova<br>E' un vero e proprio drittone. almeno fino ai tornanti di Montanina. ma ti pianta negli occhi un orizzonte  da overlander che. con le condizioni giuste ed un pizzico di fantasia. ti par d'essere all'altro capo del mondo..<br>                                          Nembo.K,roads-to-drive
558,12/10/2023,11.6988177,45.3065533,Passo Roverello,E' un po' il centro dei Colli Eiuganei. con strade che dipanano nelle quattro direzioni.<br>Non cercate sulla mappa. non cercate tra i waypoint. ma seguite soltanto l'istinto e perdetevi nel dedalo di strade e stradine che tracciano questi colli... sarà come andare sulle montagne russe.<br>                                           Nembo.K,roads-to-drive
559,12/10/2023,11.567448,45.4021155,Panoramica di San Francesco,Inizia con questo nome da Ponte di Barbarano. ed è una strada stretta nel bosco. poi prosegue verso Mossano. Crosara. Villabalzana con nomi diversi ed in spazi aperti.<br>                             Nembo.K<br><br>,roads-to-drive
560,12/10/2023,11.4665769,45.4637281,Strada del Palù,Quando si dice: un nome. una strada.<br>Il palù è un'erba che cresce nelle zone acquitrinose tra Veneto e Friuli e che dà il nome al tipico paesaggio pianeggiante di queste zone.<br><br>La Strada del Palù. da San Valentino a San Vito. è un drittone di asfalto che attraversa. appunto. una di queste pianure verdeggianti. tra campi coltivati e vigne.<br>Veramente un bel viaggiare.<br>                                       Nembo.K,roads-to-drive
561,12/10/2023,13.8728819,41.3363967,"sp 125 Ausente
",Strada panoramica. molte curve nel verde               Aldus98,roads-to-drive
562,12/10/2023,11.105562,44.363373,E' qui l'Alaska?,Ve lo chiederete anche voi se avete la fortuna di passarci in un giorno di sole dopo che ha appena nevicato.<br>Fatela tutta. da Savigno al Monumento ai Caduti di Monte San Pietro (poco prima gli spazi vi si apriranno tutt'intorno e per qualche centinaia di metri vi parrà di essere chissà dove) ed andate oltre.<br>                                               Nembo.K<br><br>Vedilo su:<br>https://www.facebook.com/100011064138427/videos/1266688754244946/,roads-to-drive
563,12/10/2023,12.413861,44.895963,Sacca degli Scardovari,Strada panoramica tra terra e mare all'interno del parco del Delta del Po            Tigro66,roads-to-drive
564,12/10/2023,9.353099,44.6931887,Valtrebbia,Meravigliosa Valtrebbia! sicuramente una delle più belle strade del mondo per panorami. tracciato. fondo. Attenzione soltanto agli smanettoni che scambiano questa bellissima strada tutta da godere dondolandosi fra le curve per una pista. Da fare almeno una vbolta nella vita              Kiddo,roads-to-drive
565,12/10/2023,11.0915881,45.5159158,Strada provinciale 35,Dal paese di Mizzole fino a San Rocco di Piegara. bella strada con molte curve e ottimo asfalto. L'ultimo tratto verso San Rocco Ã¨ su una dorsale tra due valli. molto panoramico.  Frenky72,roads-to-drive
566,12/10/2023,11.5632245,45.4348089,Strada Degli Olivi Monti Berici,La strada che scende dalla dorsale berica verso Nanto è immersa negli olivi. Il panorama è bellissimo. soprattutto nelle giornate più limpide. Le curve e il divertimento non mancano. Strada con andatura turistica<br>                              SamanthaGlobettrotter,roads-to-drive
567,12/10/2023,12.1467768,44.5482133,Traghetto Sant'Alberto,Caratteristico modo di attraversare il Reno.<br>Davvero particolare.<br>Consultate gli orari su https://www.traghettosantalberto.it/ perchè variano a seconda della stagione.<br>                                 Nembo.K&Vito,roads-to-drive
568,12/10/2023,9.4438667,44.8551806,Passo Caldarola,Sulla Sp65 da Casaleggio a Mezzano Scotti. si taglia l'Alta Val Tidone.<br>Veramente goduriosa.<br>                                      Nembo.K & Vito,roads-to-drive
569,12/10/2023,9.2395077,44.6726276,Sp18,Dal Passo del Giovà a Zerba. stupensa strada con vista magnifica vista sulla Val Boreca.<br>                                              Nembo.K & Vito,roads-to-drive
570,12/10/2023,9.2170303,44.6839952,Tre strade per tre regioni,Le tre provinciali che qui si incrociano sono a ridosso di tre Regioni: Emilia-Romagna. Piemonte e Lombardia.<br>                                             Nembo.K & Vito,roads-to-drive
571,12/10/2023,9.01388991554162,44.6154953284578,val vobbia,Strada veloce e divertente lungo il fiume vobbia                             dav86,roads-to-drive
572,12/10/2023,8.4195785,44.4300512,"Montenotte- Pontinvrea
",bella scorrevole ma soprattutto a tratti affascinante e panoramica la discesa verso Pontinvrea             k,roads-to-drive
573,12/10/2023,11.3087041,44.0917722,Cornacchiaia,bella ma quasi sempre in ombra. ottima variante dal Passo della Futa a Firenzuola         k,roads-to-drive
574,12/10/2023,1.3025454,42.1138693,Panta d' Oliana,Strada molto bella molto lunga e molto veloce                           Cuffio,roads-to-drive
575,12/10/2023,9.40258139473378,44.6458197262696,Salsominore lungo la SP586r,Val D'aveto. Da Marsaglia ( corte Brugnatella) a Santo Stefano d'Aveto                  TBALAS,roads-to-drive
576,12/10/2023,11.970065,43.6688382,Caprese-Chiusi,strada non perfettamente asfaltata ma molto piacevole e a tratti panoramica. Non c'è da correre ma da assaporare         Kiddo,roads-to-drive
577,12/10/2023,10.9276927,44.4065103,Valle del Panaro,Bella strada panoramica. Venendo dal punto dei sassi di Roccamonfina. dopo un pezzetto di sterrato a scendere ( via castellino) si arriva a fondovalle in un breve sottobosco e poi si apre la strada e ammiri tutta la valle del Panaro. By barbigirl,roads-to-drive
578,12/10/2023,13.2885707,41.8730431,"sp 28
","Strada stupenda. tutte curve a ""S"" e qualche gomito. per salire a campo Staffi. dove si può lasciare la moto per godersi il panorama o fare una passeggiata in montagna. micol",roads-to-drive
579,12/10/2023,13.37175,41.9209672,sp30,Strada dissestata nel primo tratto procedendo dal Lazio verso l'Abruzzo. breve tratto con qualche masso caduto sulla corsia che costeggia la montagna. dopo 5 o 6 km la strada torna quasi alla normalità e si giunge a Capistrello. dove ci si può fermare a farsi un panino all'alimentari/salumeria/macelleria a viale regina Margherita 33. il proprietario è motociclista esperto e appassionato con cui fare una chiacchiera          micol,roads-to-drive
580,12/10/2023,10.272443,45.949949,Trofeo Vallecamonica / Malegno-Borno / SP5,9km di tornanti e allunghi che collegano i paesi di Malegno e Borno. - Strada famosa per essere il percorso della cronoscalata Malegno Ossimo Borno.                             Kaiser23,roads-to-drive
581,12/10/2023,10.9365032,44.0301466,Traforo del Signorino,Galleria posta esattamente a metà del tratto più bello della Porrettana (Ss 64) che inizia a Capostrada ed arriva fino a Pavana.<br>Dopo la strada entra in Emilia ed arriva fino a Bologna. ma non è altrettanto bella.<br>Volendo. invece del traforo è possibile passare dal Passo della Collina.<br>                                                   Nembo.K,roads-to-drive
582,12/10/2023,18.836145,43.255299,Strada del Piva Canyon,Strada che costeggia tutto il piva                    Strommino,roads-to-drive
583,12/10/2023,16.0566253543905,39.4306820481864,Strada cinquemiglia,Strada che porta al Laghicello di Fuscaldo.. Piacevole da percorrere. con un bel po' di piacevoli curve           Antoniodc,roads-to-drive
584,12/10/2023,16.1135492580787,39.2283354160714,SP45 verso Monte Cocuzzo,Piacevole strada di montagna con belle curve e bei punti panoramici che affacciano sia sul mare che sulla montagna.      antoniodc,roads-to-drive
585,12/10/2023,16.1162242,39.3016068,Passo Sant'Angelo,SP38 che collega il paese San Lucido al Valico della crocetta. strada ben asfaltata e ricca di curve. Molto piacevole da guidare con possibile sosta per una bevuta alla sorgente d'acqua con un area picnic ( solitamente pulita ).               antoniodc,roads-to-drive
586,12/10/2023,10.9076381,44.4126002,Pistino del Frignanese,"Tipo il waypoint ""Pistino di Monzuno"". Asfalto ben tenuto. misto stretto molto divertente. Prudenza. sempre. Macio",roads-to-drive
587,12/10/2023,10.2027978,44.1806301,"Pieve s. Lorenzo-Minucciano
",,roads-to-drive
588,12/10/2023,10.2878698,44.2365411,"Sillano-Magliano
",molto bella e a tratti scorrevole altri più stretta. ben tenuta e poco trafficata. ma per questo fare attenzione ai turisti distratti              K,roads-to-drive
589,12/10/2023,16.0377075,39.8875241,Strada delle calabrie 19,Strada di collegamento alla cittÃ di Mormanno. molto bella da guidare. ricca di curve con un buon asfalto.               antoniodc,roads-to-drive
590,12/10/2023,11.603675,44.191108,SP306 Casola Valsenio - Palazzuolo sul Senio,Bella e veloce strada per raggiungere Palazzolo sul Senio (o per ritornare verso zona Imola-Castel Bolognese). per poi collegarsi all'infinitÃ di strade fantastiche in questa zona. tipo il Passo della Sambuca. -Degio,roads-to-drive
